lakeid,title_lake,title,link,citation,archive_link
aech_00420,Buffalo Lodge Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1034744,,
aech_00420,Buffalo Lodge Lake,Buffalo Lodge Lake Bathymetry and Map,https://gf.nd.gov/gnf/maps/fishing/lakecontours/buffalolodge2020.pdf,,
aech_00421,Camp Lake,Camp Lake Wildlife Management Area (WMA),https://ndgf.maps.arcgis.com/apps/webappviewer/index.html?id=f59aef34c46347e79e69e07d59e21d54,,
aech_00422,Carpenter Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028282,,
aech_00422,Carpenter Lake,Carpenter Lake Water Quality,https://deq.nd.gov/publications/WQ/3_WM/Lakes/LR_SourisRiverBasin/SRB_CARPENTERLAKE.pdf,,
aech_00423,"Chase Lake, Chase Lake National Wildlife Refuge (NWR)",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028345,,
aech_00423,"Chase Lake, Chase Lake National Wildlife Refuge (NWR)",Chase Lake Wetland Management District,https://www.fws.gov/refuge/chase-lake-wetland-management-district/visit-us,,
aech_00424,Chicago Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028355,,
aech_00425,Clear Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028386,,
aech_00426,Coal Mine Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028411,,
aech_00426,Coal Mine Lake,Coal Mine Lake Bathymetry and Map,https://gf.nd.gov/gnf/maps/fishing/lakecontours/coalminelake2013.pdf,,
aech_00427,"Cogswell, north of",,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00428,Crosby Lake,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00428,Crosby Lake,Crosby Wetland Management District,https://www.fws.gov/refuge/crosby-wetland-management-district,,
aech_00429,Demicks Lake,,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1034825,,
aech_00430,Des Lacs National Wildlife Refuge,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00430,Des Lacs National Wildlife Refuge,Des Lacs National Wildlife Refuge,https://www.fws.gov/refuge/des-lacs,,
aech_00431,Des Moines Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028668,,
aech_00432,Devils Lake,,,"Messager, M. L., B. Lehner, G. Grill, I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603. Data is available at www.hydrosheds.org.",
aech_00432,Devils Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1034194,,
aech_00432,Devils Lake,Devils Lake Information,https://devilslakend.com/DL-fishing,,
aech_00432,Devils Lake,Devils Lake Basin Joint Water Resource Board,https://www.dlbasin.com/,,
aech_00432,Devils Lake,Devils Lake Water Levels,https://www.swc.nd.gov/pdfs/dl_fact_sheet.pdf,,
aech_00432,Devils Lake,Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/devils-lake-basin,,
aech_00432,Devils Lake,Devils Lake Flood Control Senate Hearing,https://www.govinfo.gov/content/pkg/CHRG-105shrg47221/html/CHRG-105shrg47221.htm,,
aech_00432,Devils Lake,Devils Lake Basin,https://www.swc.nd.gov/basins/devils_lake/dl_basin.html,,
aech_00432,Devils Lake,Devils Lake Basin Overview,https://www.usgs.gov/centers/dakota-water-science-center/science/devils-lake-basin-overview,,
aech_00432,Devils Lake,Devils Lake Bathymetry and Map,https://gf.nd.gov/gnf/maps/fishing/lakecontours/devilslakeoverview2012.pdf,,
aech_00434,"Devils Lake, Sweetwater Lake, Dry Lake, Lake Alice",Lake Alice National Wildlife Refuge,https://www.fws.gov/refuge/lake-alice,,
aech_00434,"Devils Lake, Sweetwater Lake, Dry Lake, Lake Alice",Geographic Names Information System (GNIS) for Dry Lake,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028735,,
aech_00434,"Devils Lake, Sweetwater Lake, Dry Lake, Lake Alice",Chain Lakes Hydraulic Improvements Report,https://www.swc.nd.gov/info_edu/reports_and_publications/prelim_engineering_reports/pdfs/chain_lakes.pdf,,
aech_00435,Dewald Slough,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00435,Dewald Slough,Slade National Wildlife Refuge,https://www.fws.gov/refuge/slade/about-us,,
aech_00435,Dewald Slough,Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/lake-etta-dewald-slough-lake-isabel-slade-national-wildlife-refuge,,
aech_00436,Diamond Lake,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00436,Diamond Lake,Diamond Lake Overview,https://gfappspublic.nd.gov/wheretofish/LakeDetail.aspx?lake=553&PopOut=Yes,,
aech_00437,"Dry Lake, McIntosh County",Dry Lake Bathymetry and Map,https://gf.nd.gov/gnf/maps/fishing/lakecontours/drymcintosh2020.pdf,,
aech_00437,"Dry Lake, McIntosh County",Geographic Names Information System (GNIS) for Dry Lake,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1034186,,
aech_00438,"Dry Lake, Ramsey County",Chain Lakes Hydraulic Improvements Report,https://www.swc.nd.gov/info_edu/reports_and_publications/prelim_engineering_reports/pdfs/chain_lakes.pdf,,
aech_00438,"Dry Lake, Ramsey County",Geographic Names Information System (GNIS) for Dry Lake,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028735,,
aech_00438,"Dry Lake, Ramsey County",Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/devils-lake-basin,,
aech_00439,Englevale Slough,,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028891,,
aech_00439,Englevale Slough,Englevale Slough Wildlife Management Area (WMA),https://ndgf.maps.arcgis.com/apps/webappviewer/index.html?id=f59aef34c46347e79e69e07d59e21d54,,
aech_00440,Evanenko Waterfowl Production Area,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00441,Fisher Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028975,,
aech_00441,Fisher Lake,Chase Lake Wetland Management District,https://www.fws.gov/refuge/chase-lake-wetland-management-district/visit-us,,
aech_00442,Girard Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029126,,
aech_00443,"Goose Lake, Emmons County",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029177,,
aech_00444,"Goose Lake, Wells County",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029173,,
aech_00444,"Goose Lake, Wells County",Goose Lake Bathymetry and Map,https://gf.nd.gov/gnf/maps/fishing/lakecontours/goosewells2020.pdf,,
aech_00445,"Grass Lake, Pierce County",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029221,,
aech_00446,"Harriet Lake, Lake Harriet (Arena Lake)",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029323,,
aech_00446,"Harriet Lake, Lake Harriet (Arena Lake)",Harriet Lake Fisheries,https://gf.nd.gov/magazine/2019/mar-apr/fishing-waters,,
aech_00447,"Hillsdale Twp, northeast of",,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00448,Hobart Lake,Hobart Lake National Wildlife Refuge,https://www.fws.gov/refuge/hobart-lake,,
aech_00448,Hobart Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029481,,
aech_00449,Horsehead Lake,Horsehead Lake Fisheries,https://gf.nd.gov/magazine/2023/mar-apr/2023-north-dakota-fishing-waters,,
aech_00450,Horseshoe Lake Waterfowl Production Area (WPA),Horseshoe Lake Waterfowl Production Area (WPA) Map,https://ndgf.maps.arcgis.com/apps/webappviewer/index.html?id=f59aef34c46347e79e69e07d59e21d54,,
aech_00451,Hurricane Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029580,,
aech_00452,Hyatt Slough,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00452,Hyatt Slough,Hyatt Slough Water Quality Data,https://www.waterqualitydata.us/provider/NWIS/USGS-ND/USGS-455740098081003/,,
aech_00452,Hyatt Slough,Hyatt Slough Water Monitoring,https://waterdata.usgs.gov/monitoring-location/06470880/#period=P1Y,,
aech_00453,"Island Lake, Rolette County",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029630,,
aech_00453,"Island Lake, Rolette County",Island Lake Fisheries,https://gf.nd.gov/magazine/2021/mar-apr/fishing-waters,,
aech_00454,"J. Clark Salyer Reservoir, J. Clark Salyer National Wildlife Refuge",,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00454,"J. Clark Salyer Reservoir, J. Clark Salyer National Wildlife Refuge",,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00454,"J. Clark Salyer Reservoir, J. Clark Salyer National Wildlife Refuge",J. Clark Salyer National Wildlife Refuge,https://www.fws.gov/refuge/j-clark-salyer/about-us,,
aech_00454,"J. Clark Salyer Reservoir, J. Clark Salyer National Wildlife Refuge",Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/j-clark-salyer-national-wildlife-refuge,,
aech_00454,"J. Clark Salyer Reservoir, J. Clark Salyer National Wildlife Refuge",J. Clark Salyer National Wildlife Refuge - Western Hemisphere Shorebird Reserve Network Site,https://whsrn.org/whsrn_sites/j-clark-salyer-nwr/,,
aech_00455,Johnson Lake Waterfowl Production Area,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029681,,
aech_00456,Juanita Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029699,,
aech_00456,Juanita Lake,Juanita Lake Aquifer Monitoring Program,https://deq.nd.gov/publications/WQ/1_GW/AgAquifers/JuanitaLake.pdf?v=1,,
aech_00456,Juanita Lake,Juanita Lake Water Quality Data,https://www.waterqualitydata.us/provider/NWIS/USGS-ND/USGS-06468190/,,
aech_00457,"Kilgore Lake, west",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029738,,
aech_00458,Kraft Slough/Kraft Lake,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00458,Kraft Slough/Kraft Lake,Kraft Slough Fisheries,https://gf.nd.gov/magazine/2023/mar-apr/2023-north-dakota-fishing-waters,,
aech_00458,Kraft Slough/Kraft Lake,Kraft Slough Biological Survey,https://www.usgs.gov/publications/a-biological-survey-kraft-slough,,
aech_00458,Kraft Slough/Kraft Lake,Sargent County Water Resource Board Meeting Minutes,http://www.sargentnd.com/pdf/waterboard/7-15-02.pdf,,
aech_00459,Kunkel Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029782,,
aech_00460,Lake Alice National Wildlife Refuge,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00460,Lake Alice National Wildlife Refuge,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00460,Lake Alice National Wildlife Refuge,Lake Alice National Wildlife Refuge,https://www.fws.gov/refuge/lake-alice,,
aech_00460,Lake Alice National Wildlife Refuge,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029791,,
aech_00460,Lake Alice National Wildlife Refuge,Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/devils-lake-basin,,
aech_00460,Lake Alice National Wildlife Refuge,Chain Lakes Hydraulic Improvements Report,https://www.swc.nd.gov/info_edu/reports_and_publications/prelim_engineering_reports/pdfs/chain_lakes.pdf,,
aech_00461,Lake Ardoch,Ardoch National Wildlife Refuge,https://www.fws.gov/refuge/ardoch,,
aech_00461,Lake Ardoch,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1027727,,
aech_00462,Lake Bertha,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1027914,,
aech_00463,Lake Brekken-Holmes,Brekken-Holmes Recreation Area,https://www.recreation.gov/camping/gateways/1124,,
aech_00463,Lake Brekken-Holmes,Brekken-Holmes Recreation Area Information,https://www.usbr.gov/gp/recreation/brekrec.html,,
aech_00464,Lake Coe (Coe Lake),Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028413,,
aech_00464,Lake Coe (Coe Lake),Coe Lake Bathymetry and Map,https://gf.nd.gov/gnf/maps/fishing/lakecontours/coeLake2020.pdf,,
aech_00465,"Lake Darling, Upper Souris National Wildlife Refuge (NWR)",,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00465,"Lake Darling, Upper Souris National Wildlife Refuge (NWR)",,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00465,"Lake Darling, Upper Souris National Wildlife Refuge (NWR)",Lake Darling Bathymetry and Map,https://gf.nd.gov/gnf/maps/fishing/lakecontours/darlingoverview2020.pdf,,
aech_00465,"Lake Darling, Upper Souris National Wildlife Refuge (NWR)",Upper Souris National Wildlife Refuge Fisheries,https://www.fws.gov/sites/default/files/documents/UpperSouris_FishingBrochure_Final_042319_508.pdf,,
aech_00465,"Lake Darling, Upper Souris National Wildlife Refuge (NWR)",Lake Darling Hydrograph,https://water.weather.gov/ahps2/hydrograph.php?gage=darn8&wfo=bis,,
aech_00465,"Lake Darling, Upper Souris National Wildlife Refuge (NWR)",Lake Darling Flood Control Project,https://apps.dtic.mil/sti/citations/ADA136228,,
aech_00465,"Lake Darling, Upper Souris National Wildlife Refuge (NWR)",Lake Darling Reservoir,https://www.ijc.org/sites/default/files/2020-01/IJC-Souris-FactSheet-Darling-v4.pdf,,
aech_00465,"Lake Darling, Upper Souris National Wildlife Refuge (NWR)",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1028612,,
aech_00465,"Lake Darling, Upper Souris National Wildlife Refuge (NWR)",Lake Darling Water Quality,https://www.waterqualitydata.us/provider/NWIS/USGS-ND/USGS-05114700/,,
aech_00466,Lake Etta,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1027682,,
aech_00466,Lake Etta,Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/lake-etta-dewald-slough-lake-isabel-slade-national-wildlife-refuge,,
aech_00467,Lake Fedge and Tewaukon National Wildlife Refuge,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00467,Lake Fedge and Tewaukon National Wildlife Refuge,Tewaukon National Wildlife,https://www.fws.gov/refuge/tewaukon,,
aech_00468,Lake Ilo,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1029591,,
aech_00468,Lake Ilo,Lake Ilo Bathymetry and Map,https://gf.nd.gov/gnf/maps/fishing/lakecontours/ilo2005.pdf,,
aech_00468,Lake Ilo,Lake Ilo National Wildlife Refuge Information,https://www.fws.gov/sites/default/files/documents/Lake%20Ilo%20Visitor%20Information%20WEB%20x4.pdf,,
